INSPECTION_MONTH,INSPECTION_YEAR,MAKE,MODEL_YEAR,GVWR,CYL,ENGINE_SIZE,VEHICLE_TYPE,ODOMETER,TRANS_TYPE,FUEL_TYPE,ESC,DUAL_EXHAUST,INITIAL_RESULT,FINAL_RESULT
10,2015,VOLKSWAGEN,2004,3250,4,1800,1,105678,A,G,6,N,P,P
1,2015,FORD,2000,6200,6,4200,3,119934,A,G,20,N,P,P
11,2015,FORD,2000,3625,6,3000,1,78437,A,G,6,N,P,P
12,2015,FORD,2001,8800,8,5400,7,119412,A,G,20,N,P,P
10,2015,HONDA,2008,2750,4,1700,1,85954,A,G,6,N,P,P
9,2015,TOYOTA,2000,3375,6,3000,1,207575,A,G,6,N,P,P
8,2015,NISSAN,2012,4750,6,4000,4,35383,A,G,20,N,P,P
6,2015,JEEP,2012,3700,6,3600,4,45318,A,G,20,N,P,P
7,2015,CADILLAC,2011,0,6,3600,1,62079,A,G,6,N,P,P
4,2015,TOYOTA,2008,2750,4,1800,1,82916,A,G,6,N,P,P
9,2015,CHEVROLET,2012,3750,6,3600,1,51160,A,G,6,N,P,P
11,2015,PONTIAC,1993,3000,6,3300,1,216812,A,G,5,N,P,P
5,2015,CHEVROLET,1999,6800,8,5700,4,197602,A,G,20,N,P,P
7,2015,DODGE,2009,0,8,5700,1,13053,A,G,6,N,F,P
4,2015,MAZDA,2002,4900,6,3000,4,144646,A,G,20,N,P,P
1,2015,FORD,2005,2875,4,2000,1,81413,M,G,6,N,P,P
12,2015,CHEVROLET,2003,6100,6,4300,5,99118,A,G,20,N,P,P
1,2015,VOLKSWAGEN,2004,3125,4,2000,1,53952,M,G,6,N,P,P
12,2015,DODGE,2010,0,4,2000,1,67396,A,G,6,N,P,P
12,2015,DODGE,2006,6400,8,4700,3,156830,A,G,20,N,P,P
1,2015,NISSAN,1998,3250,4,2400,1,196938,A,G,6,N,P,P
11,2015,CADILLAC,2005,0,6,3600,1,83140,A,G,6,N,P,P
2,2015,HYUNDAI,2008,5115,6,2700,5,58939,A,G,20,N,P,P
6,2015,KIA,2008,5100,4,2000,4,48902,A,G,20,N,P,P
11,2015,JEEP,2010,6150,8,5700,4,53902,A,G,20,N,P,P
11,2015,HYUNDAI,2010,0,6,3800,1,70359,A,G,6,N,P,P
11,2015,CHEVROLET,2001,6800,8,5300,4,188948,A,G,20,N,P,P
9,2015,HONDA,1989,2375,4,1500,1,282875,M,G,4,N,P,P
5,2015,BMW,2015,3500,4,2000,1,9866,A,G,6,N,P,P
6,2015,TOYOTA,2000,3375,6,3000,1,82678,A,G,6,N,P,P
6,2015,NISSAN,2007,5001,4,2500,3,108287,A,G,20,N,P,P
9,2015,INFINITI,2011,0,6,3700,1,28214,A,G,6,N,P,P
7,2015,CHEVROLET,2004,6800,6,4300,6,288661,A,G,20,N,P,P
7,2015,DODGE,2005,4500,6,3800,5,192489,A,G,20,N,F,P
7,2015,MERCEDES-BENZ,2012,5460,6,3500,4,23155,A,G,20,N,P,P
2,2015,TOYOTA,2008,2750,4,1800,1,106604,A,G,6,N,P,P
10,2015,TOYOTA,1996,5100,4,2700,3,178207,M,G,20,N,P,P
7,2015,NISSAN,2003,3500,6,3500,1,145580,A,G,6,N,P,P
8,2015,TOYOTA,1999,3375,4,2200,1,122678,A,G,6,N,P,P
7,2015,CHEVROLET,1990,4750,8,5000,6,190309,A,G,10,N,P,P
1,2015,TOYOTA,1998,4750,4,2400,3,151431,M,G,20,N,P,P
12,2015,BUICK,2012,3750,4,2400,1,31463,A,G,6,N,P,P
1,2015,CHEVROLET,2003,9200,8,6600,7,108228,A,D,20,N,P,P
8,2015,JEEP,2011,5500,6,3600,4,41027,A,G,20,N,P,P
4,2015,FORD,1998,4700,6,4000,4,317073,M,G,20,N,P,P
4,2015,TOYOTA,2013,4600,4,2500,4,23080,A,G,20,N,P,P
7,2015,FORD,2003,7100,8,4600,4,145700,A,G,20,N,P,P
4,2015,SUBARU,2000,3125,4,2500,1,168225,M,G,6,N,F,P
10,2015,VOLKSWAGEN,2015,3250,4,1800,1,4131,A,G,6,N,P,P
7,2015,HONDA,2003,3625,4,2400,4,182909,A,G,20,N,P,P
10,2015,TOYOTA,1998,5100,4,2700,3,195360,M,G,20,N,P,P
7,2015,CHEVROLET,2009,3375,6,3600,1,104910,A,G,6,N,P,P
11,2015,TOYOTA,2007,3500,4,2400,1,90229,A,G,6,N,P,P
8,2015,CHEVROLET,2004,7200,8,5300,4,183062,A,G,20,N,P,P
5,2015,CHEVROLET,1993,6500,8,5700,6,66900,A,G,16,N,F,P
2,2015,NISSAN,2010,2875,4,2000,1,27430,A,G,6,N,P,P
3,2015,TOYOTA,2006,3500,6,3300,1,56270,A,G,6,N,P,P
7,2015,CHEVROLET,1996,4400,6,4300,3,141410,A,G,20,N,P,P
11,2015,KIA,2014,0,4,2000,2,42831,A,G,6,N,P,P
9,2015,PONTIAC,1995,3750,6,3800,1,94857,A,G,5,N,F,P
6,2015,NISSAN,2015,7400,4,2500,3,12592,A,G,20,N,P,P
5,2015,CHEVROLET,2010,0,6,3600,1,9795,A,G,6,N,P,P
6,2015,TOYOTA,2007,3500,4,2400,1,121036,A,G,6,N,P,P
12,2015,HONDA,1999,2625,4,1600,1,190081,M,G,6,N,P,P
2,2015,CADILLAC,2004,4250,8,4600,1,117438,A,G,6,N,P,P
8,2015,OLDSMOBILE,1995,3250,6,3100,1,147126,A,G,5,N,P,P
1,2015,HYUNDAI,2003,4250,6,2700,4,103865,A,G,20,N,P,P
8,2015,FORD,1998,5550,6,4200,3,156809,A,G,20,N,P,P
8,2015,TOYOTA,2002,3375,4,2400,1,174869,A,G,6,N,P,P
12,2015,FORD,2008,5000,6,3000,3,112021,A,G,20,N,P,P
4,2015,MITSUBISHI,2006,3250,6,3800,1,116588,A,G,6,N,P,P
3,2015,HYUNDAI,2013,3625,4,2400,1,8897,A,G,6,N,P,P
2,2015,FORD,1998,6100,8,5400,4,255281,A,G,20,N,F,P
8,2015,TOYOTA,2014,2750,4,1800,1,8885,A,G,6,N,P,P
12,2015,MAZDA,2010,3000,4,2000,1,82689,M,G,6,N,P,P
9,2015,FORD,2011,5970,6,3500,4,74223,A,G,20,N,P,P
1,2015,TOYOTA,1997,6470,6,4500,4,164275,A,G,20,N,P,P
12,2015,FORD,2000,8600,8,6800,7,165783,A,G,20,N,F,F
5,2015,JEEP,1994,4595,6,4000,4,291481,A,G,11,N,F,P
8,2015,DODGE,1996,6400,8,5200,3,206286,A,G,20,N,P,P
7,2015,TOYOTA,2003,6200,8,4700,3,90482,A,G,20,N,P,P
8,2015,NISSAN,2005,3375,4,2500,1,118391,A,G,6,N,P,P
4,2015,HONDA,1999,3250,4,2300,1,110705,A,G,6,N,P,P
10,2015,DODGE,2013,0,6,3600,1,43719,A,G,6,N,P,P
5,2015,TOYOTA,2014,6300,6,4000,4,4212,A,G,20,N,P,P
10,2015,TOYOTA,2009,5095,6,3500,4,46679,A,G,20,N,P,P
4,2015,FORD,2004,9400,8,5400,6,122634,A,G,20,N,P,P
11,2015,FORD,2004,7050,8,5400,3,204452,A,G,20,N,F,P
10,2015,FORD,1992,5501,6,4000,4,71056,A,G,11,N,P,P
7,2015,TOYOTA,2012,5400,6,4000,3,42486,A,G,20,N,P,P
5,2015,INFINITI,2003,3625,6,3500,1,162384,A,G,6,N,P,P
3,2015,FORD,2011,3375,6,4000,3,32486,A,G,20,N,P,P
2,2015,KIA,2009,2750,4,1600,1,74583,A,G,6,N,P,P
11,2015,HONDA,2014,2750,4,1800,1,24920,A,G,6,N,P,P
1,2015,CHEVROLET,2010,6800,8,4800,3,9891,A,G,20,N,P,P
5,2015,NISSAN,2009,3375,4,2500,1,82699,A,G,6,N,P,P
12,2015,MAZDA,2015,0,4,2500,1,41976,A,G,6,N,P,P
7,2015,CHEVROLET,2010,4960,4,2400,4,0,A,G,20,N,P,P
6,2015,FORD,2003,6000,8,4600,4,196104,A,G,20,N,P,P
5,2015,VOLKSWAGEN,2003,3625,6,2800,1,156742,M,G,6,N,P,P
9,2015,HONDA,1992,3250,4,2200,1,87640,A,G,5,N,P,P
11,2015,MAZDA,1992,2500,4,1600,1,88311,M,G,5,N,P,P
4,2015,OLDSMOBILE,2001,3250,4,2400,1,160045,A,G,6,N,F,F
4,2015,TOYOTA,2009,4600,6,3500,4,54917,A,G,20,N,P,P
11,2015,DODGE,2010,6700,8,5700,3,58091,A,G,20,N,F,P
10,2015,FORD,2011,0,4,2500,1,52759,A,G,6,N,P,P
3,2015,DODGE,2000,5360,8,4700,3,104269,A,G,20,N,P,P
6,2015,TOYOTA,2010,2426,6,4000,3,82337,A,G,20,N,P,P
11,2015,DODGE,2007,5600,6,3300,5,82917,A,G,20,N,P,P
12,2015,TOYOTA,2007,3250,4,1500,1,134923,A,X,6,N,P,P
5,2015,GMC,2014,7000,8,5300,3,9929,A,B,20,N,P,P
7,2015,MERCURY,1999,4250,8,4600,1,53542,A,G,6,N,P,P
7,2015,TOYOTA,2004,5570,6,4000,4,143696,A,G,20,N,P,P
6,2015,TOYOTA,2003,6600,8,4700,4,174693,A,G,20,N,P,P
8,2015,DODGE,2004,8000,8,5700,7,69348,A,G,20,N,P,P
11,2015,SUBARU,2006,4150,4,2500,4,99821,A,G,20,N,P,P
3,2015,FORD,1997,2750,4,2000,1,135674,A,G,6,N,P,P
11,2015,MERCURY,2003,3875,6,3000,2,55455,A,G,6,N,F,P
4,2015,FORD,1997,6000,8,4600,3,163326,A,G,20,N,P,P
5,2015,KIA,2010,0,4,1600,1,45711,A,G,6,N,P,P
7,2015,JEEP,2011,6800,8,5700,4,22421,A,G,20,N,P,P
5,2015,SCION,2005,0,4,2000,1,174887,A,G,6,N,P,P
2,2015,CHEVROLET,2006,3625,6,3500,1,75675,A,G,6,N,P,P
4,2015,HONDA,2008,2750,4,1800,1,35475,A,G,6,N,P,P
4,2015,SUBARU,2010,4480,4,2500,4,64009,A,G,20,N,P,P
4,2015,FORD,1998,4700,6,4000,4,269960,A,G,20,N,P,P
11,2015,LINCOLN,2009,0,6,3500,1,120447,A,G,6,N,P,P
3,2015,KIA,2008,3625,4,2400,1,55444,A,G,6,N,P,P
5,2015,LEXUS,2005,5500,6,3300,4,99091,A,G,20,N,P,P
10,2015,TOYOTA,2002,3375,6,3000,1,155527,A,G,6,N,P,P
11,2015,VOLKSWAGEN,1999,3375,4,2000,1,201523,A,G,6,N,P,P
9,2015,CHEVROLET,2006,0,4,2200,1,101176,A,G,6,N,P,P
1,2015,FORD,2006,6950,8,5400,3,57225,A,G,20,N,P,P
10,2015,DODGE,2012,0,6,3500,1,49799,A,G,6,N,P,P
8,2015,CHEVROLET,2004,3750,6,3800,1,94187,A,G,6,N,P,P
2,2015,NISSAN,2008,3375,4,2500,1,86177,A,G,6,N,P,P
2,2015,LEXUS,2001,3750,6,3000,1,115652,A,G,6,N,P,P
4,2015,GMC,2005,5000,5,3500,3,34049,A,G,20,N,P,P
7,2015,CHEVROLET,2010,0,4,2200,1,64625,A,G,6,N,P,P
7,2015,GMC,2007,5600,6,3600,4,63042,A,G,20,N,P,P
4,2015,DODGE,2012,0,6,3600,1,38785,A,G,6,N,P,P
5,2015,FORD,2014,0,4,1600,1,3481,M,G,6,N,P,P
12,2015,CHEVROLET,2001,4600,4,2200,3,138476,M,G,20,N,P,P
11,2015,NISSAN,2014,0,4,1800,2,15654,A,G,6,N,P,P
1,2015,MITSUBISHI,2011,5340,6,3800,4,39914,A,G,20,N,P,P
9,2015,DODGE,2012,0,4,2400,1,62306,A,G,6,N,P,P
5,2015,FORD,2005,2875,4,2000,1,219181,A,G,6,N,P,P
5,2015,FORD,2001,8800,8,4800,7,154164,A,G,20,N,P,P
5,2015,HYUNDAI,2006,4652,6,2700,4,71621,A,G,20,N,P,P
8,2015,FORD,2010,5280,6,3500,4,52590,A,G,20,N,P,P
2,2015,CHEVROLET,2008,0,4,2400,2,44013,A,G,6,N,P,P
4,2015,TOYOTA,2006,5350,6,4000,3,175232,A,G,20,N,P,P
8,2015,CHEVROLET,2003,5150,6,4300,3,200563,A,G,20,N,P,P
5,2015,TOYOTA,2012,3500,4,2400,1,57542,A,G,6,N,P,P
1,2015,CHEVROLET,2005,6400,8,5300,3,104729,A,G,20,N,P,P
7,2015,FORD,1999,4250,8,4600,1,173591,A,G,6,Y,P,P
12,2015,HYUNDAI,2011,3625,4,2400,1,76048,A,G,6,N,P,P
9,2015,TOYOTA,2004,3500,4,2400,1,199985,A,G,6,N,P,P
4,2015,FORD,1998,7200,8,5400,4,223825,A,G,20,N,P,P
3,2015,HONDA,2011,6019,6,3500,5,45790,A,G,20,N,P,P
9,2015,CHRYSLER,2007,3500,4,2400,2,70442,A,G,6,N,P,P
2,2015,FORD,1997,6000,8,4600,3,177938,A,G,20,N,P,P
12,2015,BUICK,2008,6411,6,3600,4,86852,A,G,20,N,P,P
1,2015,NISSAN,2012,2875,4,2000,1,34792,A,G,6,N,P,P
3,2015,CHEVROLET,2008,7200,6,4300,6,112926,A,G,20,N,P,P
6,2015,FORD,2012,5380,6,3500,4,29998,A,G,20,N,P,P
5,2015,TOYOTA,1996,2750,4,1800,1,139242,A,G,6,N,P,P
11,2015,JEEP,2011,4450,4,2400,4,57313,A,G,20,N,P,P
4,2015,JEEP,1996,5300,6,4000,4,266133,A,G,20,N,P,P
1,2015,HONDA,2003,3375,4,2400,1,136641,A,G,6,N,P,P
2,2015,CHRYSLER,2008,3875,8,5700,1,86151,A,G,6,N,P,P
5,2015,CHEVROLET,1994,3625,6,3400,1,217589,M,G,5,N,P,P
2,2015,INFINITI,2000,3375,4,2000,1,177229,A,G,6,N,P,P
4,2015,HYUNDAI,2009,2625,4,1600,1,63530,A,G,6,N,P,P
8,2015,TOYOTA,2008,3750,6,3500,1,64105,A,G,6,N,P,P
8,2015,HONDA,2001,2750,4,1700,1,219715,A,G,6,N,P,P
7,2015,FORD,2009,7200,8,5400,3,29250,A,G,20,N,P,P
4,2015,TOYOTA,1996,3625,6,3400,3,219818,M,G,20,N,P,P
3,2015,INFINITI,2001,3750,6,3000,1,134134,A,G,6,N,P,P
3,2015,TOYOTA,2003,2750,4,1800,1,159489,A,G,6,N,P,P
9,2015,JEEP,2010,5000,6,3300,4,32748,M,G,20,N,P,P
6,2015,NISSAN,2014,5287,6,3500,4,30270,A,G,20,N,P,P
5,2015,HONDA,2006,5950,6,3500,4,155307,A,G,20,N,P,P
8,2015,TOYOTA,1993,3000,6,3000,3,214348,M,G,11,N,P,P
10,2015,VOLKSWAGEN,1999,3375,4,1800,1,228975,M,G,6,N,P,P
3,2015,CHEVROLET,2005,0,4,2200,1,107737,A,G,6,N,P,P
10,2015,CHEVROLET,1999,7300,8,5700,6,284987,A,G,20,N,P,P
8,2015,FORD,2004,4780,6,4000,3,92845,A,G,20,N,P,P
4,2015,LEXUS,1999,4000,6,3000,4,147212,A,G,20,N,P,P
9,2015,FORD,2007,3375,6,4000,1,95321,A,G,6,N,P,P
2,2015,FORD,2002,3625,6,3000,1,140914,A,G,6,N,P,P
1,2015,NISSAN,2005,3375,6,3500,1,96062,A,G,6,N,P,P
6,2015,CHEVROLET,2008,2750,4,1600,1,56859,A,G,6,N,P,P
11,2015,TOYOTA,2011,5350,6,4000,3,65500,A,G,20,N,P,P
8,2015,CHEVROLET,2003,6100,8,5300,3,127175,A,G,20,N,P,P
6,2015,FORD,2003,3000,4,2000,1,150483,A,G,6,N,P,P
1,2015,SCION,2006,2750,4,1500,2,93657,M,G,6,N,F,P
3,2015,TOYOTA,2002,5100,6,3400,3,174455,A,G,20,N,P,P
2,2015,NISSAN,2002,3375,4,2500,1,135143,A,G,6,N,P,P
5,2015,GMC,1995,6200,8,5000,3,218544,M,G,16,N,P,P
3,2015,HONDA,1991,2625,4,1600,1,111013,M,G,5,N,P,P
12,2015,HONDA,2008,2750,4,1800,1,88695,A,G,6,N,P,P
12,2015,CHEVROLET,2011,0,4,1800,1,78349,A,G,6,N,F,P
12,2015,CHEVROLET,2006,7500,8,8100,7,185581,A,G,20,N,P,P
10,2015,HYUNDAI,2008,4000,6,3300,4,136030,A,G,20,N,P,P
11,2015,TOYOTA,2010,5500,8,5600,4,67722,A,G,20,N,P,P
11,2015,CHEVROLET,2015,0,4,1400,1,14932,A,G,6,N,P,P
9,2015,FORD,2007,6800,8,4600,3,94229,A,G,20,N,P,P
8,2015,HONDA,1993,3250,4,2200,1,241811,A,G,5,N,P,P
2,2015,CHEVROLET,1996,6250,8,5700,4,131309,A,G,20,N,P,P
8,2015,NISSAN,2007,3375,4,2500,1,95545,A,G,6,N,P,P
1,2015,DODGE,2008,5000,6,3800,5,55996,A,G,20,N,P,P
1,2015,NISSAN,1995,2750,4,1600,1,220975,A,G,5,N,P,P
8,2015,DODGE,1999,5400,6,3300,5,169832,A,G,20,N,P,P
10,2015,LEXUS,2015,5090,4,2000,4,3939,A,G,20,N,P,P
1,2015,DODGE,2004,3375,4,2400,1,114467,A,G,6,N,P,P
12,2015,HYUNDAI,2012,3625,4,2400,1,41019,A,X,6,N,P,P
12,2015,CHEVROLET,2008,6800,8,5300,3,59438,A,G,20,N,P,P
3,2015,CHEVROLET,2007,3750,6,3500,1,113324,A,G,6,N,P,P
8,2015,CHEVROLET,2013,0,4,1200,1,48251,A,G,6,N,P,P
11,2015,VOLVO,2005,6005,5,2500,4,180330,A,G,20,N,F,P
3,2015,FORD,1997,3375,4,2300,3,61756,A,G,20,N,P,P
2,2015,CHRYSLER,2002,3500,4,2400,2,126589,M,G,6,N,P,P
5,2015,HONDA,2007,2750,4,1800,1,62112,A,G,6,N,P,P
2,2015,CHEVROLET,2002,6200,8,5300,3,127247,A,G,20,N,F,P
11,2015,DODGE,2008,6450,8,4700,3,108644,A,G,20,N,P,P
5,2015,DODGE,2009,6050,6,3300,5,17062,A,G,20,N,P,P
6,2015,FORD,2000,6100,8,5400,3,0,A,G,20,N,P,P
4,2015,NISSAN,1997,3375,6,3000,1,138412,M,G,6,N,F,P
3,2015,TOYOTA,2002,5250,6,3400,4,98943,A,G,20,N,P,P
1,2015,NISSAN,1989,5000,6,3000,3,224458,A,G,10,N,F,P
3,2015,DODGE,2005,5400,6,3300,5,131559,A,G,20,N,P,P
3,2015,HONDA,2002,3250,4,2300,1,53516,A,G,6,N,P,P
5,2015,TOYOTA,2008,6150,4,3300,4,90167,A,X,20,N,P,P
12,2015,JEEP,2007,5900,8,6100,4,41867,A,G,20,N,P,P
3,2015,HYUNDAI,2009,2625,4,1600,1,55844,A,G,6,N,F,P
5,2015,OLDSMOBILE,2001,3750,6,3500,1,132502,A,G,6,N,P,P
6,2015,TOYOTA,1998,3375,4,2200,1,192920,A,G,6,N,P,P
12,2015,MERCURY,2007,0,6,3000,1,274839,A,G,6,N,P,P
12,2015,DODGE,2003,7000,8,4700,3,131077,A,G,20,N,P,P
4,2015,HONDA,2007,2750,4,1800,1,102481,A,G,6,N,P,P
7,2015,DODGE,2007,0,6,3700,1,100441,A,G,6,N,P,P
10,2015,NISSAN,2005,6422,8,5600,3,103444,A,G,20,N,P,P
8,2015,CHEVROLET,1999,8600,8,5700,3,124288,A,G,20,N,P,P
6,2015,MERCEDES-BENZ,1991,4250,8,4200,1,76150,A,G,5,N,F,P
7,2015,FORD,2007,5520,6,3000,4,56496,A,G,20,N,P,P
1,2015,JEEP,1995,5500,8,5200,4,196672,A,G,11,N,P,P
11,2015,FORD,2013,4840,4,2000,4,67371,A,G,20,N,P,P
12,2015,TOYOTA,2005,3500,4,2400,1,53270,A,G,6,N,P,P
10,2015,HONDA,2008,0,6,3500,1,54511,A,G,6,N,P,P
12,2015,CHEVROLET,1987,3500,4,2500,3,103386,A,G,10,N,F,F
6,2015,DODGE,2010,6700,8,5700,3,170100,A,G,20,N,P,P
5,2015,ACURA,2008,3750,6,3200,1,100880,A,G,6,N,P,P
5,2015,LINCOLN,2004,4000,8,3900,1,156321,A,G,6,N,P,P
4,2015,VOLVO,1998,3500,5,2400,1,182231,A,G,6,N,P,P
9,2015,FORD,2002,4449,6,3000,3,55020,A,G,20,N,P,P
9,2015,LINCOLN,2014,0,6,3700,1,31984,A,G,6,N,P,P
8,2015,SUBARU,2010,3875,4,2500,2,61986,A,G,6,N,P,P
1,2015,INFINITI,1996,3500,6,3000,1,174409,A,G,6,N,F,P
3,2015,FORD,2013,2875,4,2000,1,33006,A,G,6,N,P,P
2,2015,FORD,1999,3375,6,3800,1,170000,A,G,6,N,P,P
11,2015,CHEVROLET,2003,3750,6,3800,1,138504,A,G,6,N,P,P
10,2015,FORD,2007,5001,6,4000,4,112691,A,G,20,N,P,P
10,2015,CHEVROLET,2011,7400,8,5300,4,65230,A,G,20,N,P,P
10,2015,SUBARU,2007,0,6,3000,2,47032,A,G,6,N,F,P
9,2015,GMC,2005,7200,8,6000,4,141740,A,G,20,N,P,P
3,2015,GMC,2012,7300,8,5300,4,57902,A,G,20,N,P,P
2,2015,INFINITI,2011,0,6,3700,1,19146,A,G,6,N,P,P
10,2015,CHEVROLET,2005,3375,4,3500,1,322275,A,G,6,N,P,P
1,2015,PONTIAC,2006,0,4,2400,1,102243,A,G,6,N,P,P
5,2015,NISSAN,2007,4250,6,4000,3,145988,A,G,20,N,P,P
2,2015,TOYOTA,2011,0,4,1800,1,17973,A,G,6,N,P,P
8,2015,JEEP,2007,5600,6,3700,4,99504,A,G,20,N,P,P
1,2015,MERCEDES-BENZ,1999,6005,6,3200,4,140716,A,G,20,N,P,P
1,2015,MERCEDES-BENZ,2002,3625,6,3200,1,84257,A,G,6,N,P,P
12,2015,HONDA,2004,2750,4,1700,1,112677,M,G,6,N,F,F
6,2015,DODGE,2009,5350,6,3300,5,19147,A,G,20,N,P,P
11,2015,CHEVROLET,2001,7200,8,5300,4,202913,A,G,20,N,P,P
2,2015,BUICK,2005,5357,6,3400,4,102734,A,G,20,N,F,P
7,2015,FORD,1992,4100,4,2300,3,78386,M,G,11,N,F,P
4,2015,DODGE,2013,0,6,3000,1,38105,A,G,6,N,P,P
5,2015,FORD,2014,2875,4,2000,1,38879,A,G,6,N,P,P
4,2015,MITSUBISHI,2007,5071,4,2400,4,111843,A,G,20,N,P,P
2,2015,HONDA,1997,2625,4,1600,1,190352,A,G,6,N,P,P
5,2015,LEXUS,2009,0,6,2500,1,82747,A,G,6,N,P,P
7,2015,FORD,1995,6050,8,5800,4,148602,A,G,16,N,P,P
6,2015,FORD,2011,10000,8,6700,7,39095,A,D,20,N,P,P
10,2015,FORD,1997,5340,6,4000,4,186255,A,G,20,N,P,P
10,2015,DODGE,1998,7100,8,5200,3,340371,A,G,20,N,P,P
12,2015,TOYOTA,2006,2750,4,1800,1,293049,A,G,6,N,P,P
12,2015,HYUNDAI,2008,5115,6,2700,4,82536,A,G,20,N,P,P
3,2015,FORD,2008,7700,8,5400,4,93852,A,G,20,N,P,P
3,2015,BMW,2006,3750,6,3000,1,56615,A,G,6,N,P,P
5,2015,NISSAN,2002,4900,4,2400,3,198648,A,G,20,N,P,P
4,2015,DODGE,2014,0,4,2400,1,7533,A,G,6,N,P,P
9,2015,HONDA,2015,2750,4,1800,1,2467,A,G,6,N,P,P
4,2015,GMC,2011,6411,6,3600,4,67140,A,G,20,N,P,P
2,2015,JEEP,1995,3750,8,4000,4,143855,A,G,11,N,P,P
7,2015,BUICK,2002,3875,6,3800,1,202650,A,G,6,N,F,P
2,2015,CHEVROLET,2008,0,4,2200,1,73062,A,G,6,N,P,P
9,2015,FORD,2011,3625,6,3000,1,87034,A,G,6,N,P,P
3,2015,NISSAN,2005,5590,6,4000,3,112044,A,G,20,N,P,P
12,2015,TOYOTA,2010,3250,4,1800,1,71759,A,X,6,N,P,P
7,2015,JEEP,2007,6400,8,4700,4,108710,A,G,20,N,P,P
8,2015,FORD,2004,2875,4,2400,1,157950,A,G,6,N,P,P
5,2015,CHEVROLET,2014,0,4,1400,1,11789,A,G,6,N,P,P
8,2015,FORD,1999,5340,6,4000,4,142795,A,G,20,N,P,P
4,2015,VOLKSWAGEN,2008,0,4,2000,1,88128,A,G,6,N,P,P
2,2015,HONDA,2005,5952,6,3500,5,101503,A,G,20,N,P,P
9,2015,CHEVROLET,2010,0,8,6200,1,35593,M,G,6,N,P,P
10,2015,DODGE,2005,2875,4,2000,1,79785,A,G,6,N,P,P
3,2015,SUBARU,2015,4480,4,2500,4,789,A,G,20,N,P,P
7,2015,CHEVROLET,2010,6800,8,5300,3,85366,A,G,20,N,P,P
4,2015,GMC,2004,7200,8,6000,4,186637,A,G,20,N,P,P
9,2015,TOYOTA,2013,6100,6,4000,4,75510,A,G,20,N,P,P
10,2015,CHEVROLET,1999,6250,8,5700,4,176814,A,G,20,N,P,P
6,2015,MAZDA,1997,4760,4,2300,3,130000,M,G,20,N,F,P
3,2015,SATURN,2004,3000,4,2200,1,39859,A,G,6,N,P,P
8,2015,FORD,2007,6900,8,5400,3,100632,A,G,20,N,P,P
6,2015,MAZDA,2010,3000,4,2500,1,58236,A,G,6,N,P,P
1,2015,FORD,2003,5840,6,4000,4,77252,A,G,20,N,P,P
5,2015,DODGE,1998,3625,6,3900,3,146200,M,G,20,N,P,P
6,2015,PONTIAC,2004,3250,6,3400,1,172815,A,G,6,N,P,P
5,2015,TOYOTA,2012,2750,4,1800,1,31969,A,G,6,N,P,P
2,2015,KIA,2009,4850,4,2700,4,57682,A,G,20,N,P,P
5,2015,INFINITI,2004,3750,6,3500,1,105079,A,G,6,N,P,P
10,2015,TOYOTA,2001,2625,4,1800,1,86140,A,G,6,N,P,P
5,2015,FORD,2012,10000,8,6700,7,36435,A,D,20,N,P,P
3,2015,TOYOTA,2002,4985,6,3000,4,167144,A,G,20,N,P,P
9,2015,FORD,1985,5450,6,4900,3,55384,M,G,9,N,F,P
4,2015,SUBARU,2000,3125,4,2500,1,129738,M,G,6,N,P,P
7,2015,TOYOTA,1991,4400,4,2400,3,194884,M,G,11,N,P,P
8,2015,HONDA,2005,0,6,3000,1,102899,A,X,6,N,P,P
12,2015,HONDA,2013,2750,4,2400,1,29281,M,G,6,N,P,P
3,2015,VOLVO,1990,3250,4,2300,1,249543,A,G,4,N,P,P
2,2015,INFINITI,2013,5519,6,3700,4,49934,A,G,20,N,P,P
9,2015,PONTIAC,2002,3625,6,3100,1,85298,A,G,6,N,P,P
5,2015,CHEVROLET,2006,0,4,2200,1,90573,A,G,6,N,P,P
5,2015,MERCEDES-BENZ,1991,4250,8,4200,1,95557,A,G,5,N,P,P
10,2015,FORD,2004,5984,8,4600,4,186335,A,G,20,N,F,F
12,2015,DODGE,2012,6800,8,4700,3,68529,A,G,20,N,P,P
2,2015,FORD,2001,5560,6,3800,5,200724,A,G,20,N,P,P
12,2015,KIA,2014,0,6,3300,1,17832,A,G,6,N,P,P
12,2015,GMC,2003,6900,8,5300,4,137325,A,G,20,N,P,P
6,2015,HONDA,2014,3375,4,2400,1,32758,A,G,6,N,P,P
12,2015,FORD,2003,5800,6,4000,4,151001,A,G,20,N,F,P
10,2015,FORD,2011,10000,8,6700,7,21261,A,D,20,N,P,P
8,2015,TOYOTA,1996,2250,4,1500,1,185074,A,G,6,N,P,P
10,2015,FORD,1995,4525,6,3000,3,244608,M,G,11,N,P,P
5,2015,TOYOTA,2000,5250,6,3000,5,239479,A,G,20,N,P,P
10,2015,NISSAN,2000,3625,6,3000,1,185162,A,G,6,N,P,P
1,2015,CHEVROLET,2010,5070,4,2400,4,23891,A,G,20,N,P,P
3,2015,CHRYSLER,2005,5800,6,3500,4,167412,A,G,20,N,P,P
11,2015,BUICK,2011,0,6,3900,1,108705,A,G,6,N,P,P
3,2015,CHEVROLET,2013,3750,6,3600,1,51614,A,G,6,N,P,P
